negative, as if a hour maintenance delay wasn't u charge me as a global service platinum mbr Get ur shit together
negative, last week we also had maintenance issues and a flat tire Another flight last week was Cancelled Flighted Your track record is the WORST
negative, this customer service experience will be tweeted for quality assurance
negative, you should spend all of the money you take for our tickets and update your planes Each flight has a maintenance issue
neutral, can you put Russell Daiber same as well into premium Eco Appreciated
neutral, can you get me to okc from Sacramento today Dfw is now closed
negative, any chance you could help rebook My flight Cancelled Flightled
neutral, Out of when a flight is are pilots notified There are a lot of pilots haven't arrived yet announcements
neutral, Yes To Boston I was going to Providence
negative, you really need a better system for handling Cancelled Flightled flights
neutral, how are conditions in BOS today I'm in Everything appears to be in time but I wanted to check
neutral, same day flights
negative, It is also inappropriate to lie to passengers to induce them into accepting a voucher by telling them you have availability on Late Flightr
negative, give me a direct number I can call regarding my lost baggage immediately
negative, involuntarily bumped your passenger and can't guarantee them another flight for three days
negative, Please follow FAA guidelines regarding bumping It is NOT acceptable to give a voucher for an fare when you've
negative, I did already and now I will miss my first appointments in London tomorrow morning Thanks for ruining my trip AGAIN
negative, Our newest right now
negative, If you show available you need to honor that I shouldnt spend on phone to hear that really there are not seats
negative, min on hold trying to book award flight because site errors out Agents ask for my pin to see platinum availability badbadbad
